S10_w,S10_x,S10_y,S10_z,S11_w,S11_x,S11_y,S11_z,S8_w,S8_x,S8_y,S8_z,thumb_pose_position_x,thumb_pose_position_y,thumb_pose_position_z
-0.0564,-0.1199,0.9259,0.3537,-0.267,-0.1347,0.7619,0.5744,0.3171,0.5836,0.5849,0.4653,33.65110357,96.735445723,8.803805441
-0.0578,-0.12,0.926,0.3532,-0.2692,-0.1358,0.7623,0.5725,0.3184,0.5798,0.5858,0.468,33.3103610542,96.7340246058,8.6269585616
-0.058,-0.1196,0.9261,0.3528,-0.2686,-0.1338,0.7632,0.5721,0.3181,0.5793,0.5866,0.468,33.6547194432,96.7885066816,8.6373127616
-0.0571,-0.1198,0.9264,0.3521,-0.2672,-0.1316,0.7634,0.5729,0.3181,0.5788,0.5877,0.4672,33.6664870128,96.7264140784,8.2461745424
-0.0528,-0.1188,0.927,0.3516,-0.2678,-0.1188,0.7608,0.5789,0.3162,0.5798,0.5916,0.4621,35.071249577,96.6251328696,7.9825039588
-0.0537,-0.117,0.9274,0.351,-0.2745,-0.1072,0.763,0.5753,0.3146,0.5798,0.5954,0.4584,34.7237610592,96.6654360436,7.861324812
-0.0541,-0.1145,0.9288,0.3481,-0.2758,-0.0973,0.767,0.5709,0.3084,0.5826,0.6079,0.4425,38.5654314704,96.5274049856,4.4171011224
-0.0507,-0.1132,0.9308,0.3436,-0.2765,-0.0784,0.7794,0.5566,0.3126,0.5801,0.6224,0.4221,42.9758737878,95.9267092032,0.1542128132
-0.0496,-0.113,0.9308,0.3439,-0.2811,-0.0726,0.7811,0.5527,0.3176,0.5751,0.6209,0.4273,42.1093289228,96.1022022928,0.1609808116
-0.0494,-0.1134,0.9306,0.3444,-0.2838,-0.0709,0.7814,0.5511,0.3239,0.569,0.6181,0.4349,44.1319352586,95.6644053848,-2.6008330674
-0.0522,-0.114,0.9307,0.3435,-0.2878,-0.0731,0.781,0.5493,0.3284,0.5637,0.6185,0.4378,44.667155976,95.370287928,-3.730154968
-0.0551,-0.1143,0.9301,0.3446,-0.2917,-0.0802,0.7774,0.5514,0.3265,0.5657,0.6182,0.437,44.390271891,95.2638145924,-3.9537324162
